"scenario","pve","K","coding","threshold","n_calls","n_correct","n_wrong_coding","n_wrong_snp","n_true","precision","recall","fdp"
"Recessive only",0.4,1,"dominant",0,930513,0,400,930113,0,0,NA,1
"Recessive only",0.4,1,"dominant",0.1,10,0,0,10,0,0,NA,1
"Recessive only",0.4,1,"dominant",0.5,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"dominant",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"dominant",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"dominant",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"dominant",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"dominant",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",0,928221,0,800,927421,0,0,NA,1
"Recessive only",0.4,2,"additive",0.1,5,0,0,5,0,0,NA,1
"Recessive only",0.4,2,"additive",0.5,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"recessive",0,765052,800,0,764252,800,0.00104568055504724,1,0.998954319444953
"Recessive only",0.4,2,"recessive",0.1,1699,590,0,1109,800,0.347263095938788,0.7375,0.652736904061212
"Recessive only",0.4,2,"recessive",0.5,337,302,0,35,800,0.896142433234421,0.3775,0.103857566765579
"Recessive only",0.4,2,"recessive",0.8,264,262,0,2,800,0.992424242424242,0.3275,0.00757575757575758
"Recessive only",0.4,2,"recessive",0.9,248,247,0,1,800,0.995967741935484,0.30875,0.00403225806451613
"Recessive only",0.4,2,"recessive",0.95,231,231,0,0,800,1,0.28875,0
"Recessive only",0.4,2,"recessive",0.99,204,204,0,0,800,1,0.255,0
"Recessive only",0.4,2,"recessive",1,53,53,0,0,800,1,0.06625,0
"Recessive only",0.4,2,"dominant",0,928221,0,800,927421,0,0,NA,1
"Recessive only",0.4,2,"dominant",0.1,9,0,0,9,0,0,NA,1
"Recessive only",0.4,2,"dominant",0.5,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"dominant",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"dominant",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"dominant",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"dominant",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"dominant",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"additive",0,930513,0,1200,929313,0,0,NA,1
"Recessive only",0.4,3,"additive",0.1,5,0,0,5,0,0,NA,1
"Recessive only",0.4,3,"additive",0.5,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"additive",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"additive",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"additive",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"additive",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"additive",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"recessive",0,766682,1200,0,765482,1200,0.0015651860875826,1,0.998434813912417
"Recessive only",0.4,3,"recessive",0.1,2398,805,0,1593,1200,0.335696413678065,0.670833333333333,0.664303586321935
"Recessive only",0.4,3,"recessive",0.5,474,408,0,66,1200,0.860759493670886,0.34,0.139240506329114
"Recessive only",0.4,3,"recessive",0.8,343,337,0,6,1200,0.982507288629738,0.280833333333333,0.0174927113702624
"Recessive only",0.4,3,"recessive",0.9,320,318,0,2,1200,0.99375,0.265,0.00625
"Recessive only",0.4,3,"recessive",0.95,294,293,0,1,1200,0.996598639455782,0.244166666666667,0.00340136054421769
"Recessive only",0.4,3,"recessive",0.99,257,257,0,0,1200,1,0.214166666666667,0
"Recessive only",0.4,3,"recessive",1,24,24,0,0,1200,1,0.02,0
"Recessive only",0.4,3,"dominant",0,930513,0,1200,929313,0,0,NA,1
"Recessive only",0.4,3,"dominant",0.1,9,0,0,9,0,0,NA,1
"Recessive only",0.4,3,"dominant",0.5,2,0,0,2,0,0,NA,1
"Recessive only",0.4,3,"dominant",0.8,1,0,0,1,0,0,NA,1
"Recessive only",0.4,3,"dominant",0.9,1,0,0,1,0,0,NA,1
"Recessive only",0.4,3,"dominant",0.95,1,0,0,1,0,0,NA,1
"Recessive only",0.4,3,"dominant",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,3,"dominant",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"additive",0,930513,0,1600,928913,0,0,NA,1
"Recessive only",0.4,4,"additive",0.1,18,0,0,18,0,0,NA,1
"Recessive only",0.4,4,"additive",0.5,1,0,0,1,0,0,NA,1
"Recessive only",0.4,4,"additive",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"additive",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"additive",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"additive",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"additive",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"recessive",0,766682,1600,0,765082,1600,0.00208691478344346,1,0.997913085216557
"Recessive only",0.4,4,"recessive",0.1,3122,1040,0,2082,1600,0.333119795003203,0.65,0.666880204996797
"Recessive only",0.4,4,"recessive",0.5,547,491,0,56,1600,0.897623400365631,0.306875,0.102376599634369
"Recessive only",0.4,4,"recessive",0.8,405,400,0,5,1600,0.987654320987654,0.25,0.0123456790123457
"Recessive only",0.4,4,"recessive",0.9,361,359,0,2,1600,0.994459833795014,0.224375,0.00554016620498615
"Recessive only",0.4,4,"recessive",0.95,345,344,0,1,1600,0.997101449275362,0.215,0.00289855072463768
"Recessive only",0.4,4,"recessive",0.99,289,289,0,0,1600,1,0.180625,0
"Recessive only",0.4,4,"recessive",1,9,9,0,0,1600,1,0.005625,0
"Recessive only",0.4,4,"dominant",0,930513,0,1600,928913,0,0,NA,1
"Recessive only",0.4,4,"dominant",0.1,8,0,0,8,0,0,NA,1
"Recessive only",0.4,4,"dominant",0.5,1,0,0,1,0,0,NA,1
"Recessive only",0.4,4,"dominant",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"dominant",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"dominant",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"dominant",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,4,"dominant",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,5,"additive",0,930513,0,2000,928513,0,0,NA,1
"Recessive only",0.4,5,"additive",0.1,28,0,1,27,0,0,NA,1
"Recessive only",0.4,5,"additive",0.5,3,0,0,3,0,0,NA,1
"Recessive only",0.4,5,"additive",0.8,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,5,"additive",0.9,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,5,"additive",0.95,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,5,"additive",0.99,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,5,"additive",1,0,0,0,0,0,NA,NA,NA
"Recessive only",0.4,5,"recessive",0,766682,2000,0,764682,2000,0.00260864347930433,1,0.997391356520696
"Recessive only",0.4,5,"recessive",0.1,3808,1190,0,2618,2000,0.3125,0.595,0.6875
"Recessive only",0.4,5,"recessive",0.5,624,550,0,74,2000,0.881410256410256,0.275,0.118589743589744
"Recessive only",0.4,5,"recessive",0.8,457,441,0,16,2000,0.964989059080963,0.2205,0.0350109409190372
"Recessive only",0.4,5,"recessive",0.9,393,384,0,9,2000,0.977099236641221,0.192,0.0229007633587786
