gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
FOLR3,Blood,FOLR3.rds,435,2119,5568,0,789,0,9008.67586206897,2415,2.43807529983245e-20,-0.805590892478108,0.000513911617190388,-566.745297476248,-566.592197507177,-614.5188655678,-614.5188655678,2,2,0,0,388,465,388,100,0,0,388,2,388,388,100,0,0,0,206,166,0,166,16,42.7835051546392,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-577.911157766488,-0.0764362104515612,0.729154682026547,-566.654175437056,TRUE,2,0,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,449,388,100,388,2,415,499,0.831663326653307,89.247311827957,92.4276169265034,2,415,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
FOLR3,Lung,FOLR3.rds,323,2119,5402,0,955,0,229.232198142415,112,6.57434546020576e-17,1.40751469673933,0.000489177710960576,-414.297693223387,-410.935462237082,-457.672058805041,-457.672058805041,2,2,0,0,174,175,162,93.1034482758621,12,6.89655172413793,162,2,162,121,69.5402298850575,41,23.5632183908046,25.3086419753086,7,155,0,155,0,95.679012345679,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,2,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-425.998532673225,0.37388463978715,-1.03363005695218,-413.286007447777,TRUE,2,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521749,0.0673943101777559,0.00184100730049573,198,174,100,174,2,175,198,0.883838383838384,100,88.3838383838384,2,175,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
FOXA2,Thyroid,FOXA2.rds,390,1920,5351,0,409,0,446.333333333333,307.5,1.09183987377794e-12,-0.959531713102251,0.000511231145310376,-528.41879917075,-528.598553539086,-552.739928256339,-552.739928256339,1,1,0,0,26,33,26,100,0,0,26,1,26,26,100,0,0,0,26,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-534.767026632687,-0.0332097246918011,0.92632198841045,-528.425444718254,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,27,26,100,26,1,27,33,0.818181818181818,81.8181818181818,100,1,27,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FOXD4,Testis,FOXD4.rds,211,1943,5161,0,668,0,121.54028436019,105,6.35688166298079e-12,-1.08757433570378,0.000479493987768365,-258.814950440869,-259.120864376223,-298.753293732085,-298.753293732085,2,2,0,0,10,12,9,90,1,10,9,2,9,9,90,0,0,0,6,0,0,0,3,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-275.300617971546,-0.036552727547928,1.05102160815585,-258.82066861289,TRUE,2,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,10,10,100,10,2,9,13,0.692307692307692,75,90,2,9,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FOXE1,Testis,FOXE1.rds,211,2100,5704,0,596,0,109.436018957346,97,1.93990304255093e-25,-0.99712583338291,0.000537006625336289,-245.092854419426,-245.102869019801,-298.753293732085,-298.753293732085,1,1,0,0,31,31,31,100,0,0,31,1,31,31,100,0,0,0,31,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-251.789183009171,-0.0359230173589253,0.961202816023984,-245.093182611676,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,31,31,100,31,1,31,31,1,100,100,1,31,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FOXL1,Muscle,FOXL1.rds,477,4011,11273,0,760,0,222.085953878407,118,2.87084057326435e-19,-0.666254650192286,0.00108199911437623,-636.820750198926,-637.061458469782,-676.186523626109,-676.186523626109,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-646.440887259255,-0.0250174356742718,0.641237214518014,-636.836040723743,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,4,3,100,3,1,3,4,0.75,100,75,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FOXN2,Lung,FOXN2.rds,323,2258,6382,0,392,0,1437.01547987616,1343,2.90365062894915e-11,-0.698584153905188,0.000614484331435961,-436.223617640358,-436.546041287545,-457.672058805041,-457.672058805041,1,1,0,0,2,3,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-445.010859453178,-0.0423662698333374,0.65621788407185,-436.255387060521,TRUE,1,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521749,0.0673943101777559,0.00184100730049573,3,2,100,2,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
FOXN2,Nerve,FOXN2.rds,354,2258,6420,0,354,0,2122.62994350283,1941,1.68003088373003e-10,-0.610233761650534,0.000620146232677143,-482.835268217808,-483.083965951264,-501.658658586283,-501.658658586283,1,1,0,0,12,14,12,100,0,0,12,1,12,12,100,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-490.761618758867,-0.0167529912718578,0.593480770378676,-482.848992209715,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,13,12,100,12,1,13,14,0.928571428571429,92.8571428571429,100,1,13,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FOXN2,Pituitary,FOXN2.rds,201,2258,5946,0,828,0,808.348258706468,770,2.15902769037023e-14,-0.310079652701688,0.000549521236052897,-255.694252057532,-255.753454072595,-284.564180354963,-284.564180354963,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-264.815390648546,-0.00442036603334373,0.305659286668345,-255.700805329703,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
FTSJ3,Adipose Tissue,FTSJ3.rds,470,1363,3867,0,222,0,3480.76808510638,3356,8.98244126062076e-29,-1.04241769846033,0.000373110536884269,-606.538120020886,-606.538136593211,-666.254030580006,-666.254030580006,1,1,0,0,160,160,160,100,0,0,160,1,160,160,100,0,0,0,160,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-611.309971622,-0.0602974644908727,0.982120233969454,-606.538120057407,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,160,160,100,160,1,160,160,1,100,100,1,160,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Blood Vessel,FTSJ3.rds,450,1363,3877,0,212,0,3098.59333333333,2896,2.51223926742528e-20,-1.04496088943392,0.000374600567738526,-597.097421351185,-597.097780315988,-637.875486340248,-637.875486340248,1,1,0,0,146,146,146,100,0,0,146,1,146,146,100,0,0,0,146,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-601.589893820167,-0.0570170536359456,0.987943835797978,-597.09740899301,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,146,146,100,146,1,146,146,1,100,100,1,146,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Brain,FTSJ3.rds,257,1363,3809,0,280,0,1686.72762645914,1491,5.51659390808642e-10,-1.02034280852939,0.000364468357929582,-345.89943458074,-345.936227728242,-364.023368393417,-364.023368393417,1,1,0,0,183,186,183,100,0,0,183,1,183,183,100,0,0,0,183,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-349.781021560843,-0.10398285443523,0.916359954094162,-345.900241240606,TRUE,1,0,0,0.900828938997283,0.0970505427883882,0.00212051821432854,0.900828938997283,0.0970505427883882,0.00212051821432854,183,183,100,183,1,183,186,0.983870967741936,98.3870967741936,100,1,183,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FTSJ3,Breast,FTSJ3.rds,269,1363,3818,0,271,0,3433.97397769517,3357,1.4805989902961e-15,-1.02961011230849,0.000365809386266847,-350.134279172783,-350.134862847225,-381.05037875085,-381.05037875085,1,1,0,0,149,149,149,100,0,0,149,1,149,149,100,0,0,0,149,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-354.447410330342,-0.0645411703639525,0.965068941944537,-350.134294352777,TRUE,1,0,0,0.937186253003572,0.0592567595904155,0.00355698740601229,0.937186253003572,0.0592567595904155,0.00355698740601229,149,149,100,149,1,149,149,1,100,100,1,149,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Colon,FTSJ3.rds,332,1363,3832,0,257,0,3539.88253012048,3277,2.8859011449612e-17,-1.03331819330253,0.00036789543003124,-436.057050312582,-436.057170861094,-470.442356744422,-470.442356744422,1,1,0,0,160,160,160,100,0,0,160,1,160,160,100,0,0,0,160,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-440.424534486278,-0.0827534422879808,0.950564751014554,-436.057039317455,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323348,160,160,100,160,1,160,160,1,100,100,1,160,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Esophagus,FTSJ3.rds,412,1363,3842,0,247,0,3368.4927184466,3201.5,1.68279920790514e-09,-1.01653197003623,0.00036938546145393,-567.257143948494,-567.338176738344,-583.956285315508,-583.956285315508,1,1,0,0,184,190,184,100,0,0,184,1,184,184,100,0,0,0,184,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-571.082435192021,-0.0486479240321387,0.967884046004087,-567.261048051981,TRUE,1,0,0,0.95128087890051,0.0481670003127524,0.000552120786737723,0.95128087890051,0.0481670003127524,0.000552120786737723,184,184,100,184,1,184,190,0.968421052631579,96.8421052631579,100,1,184,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FTSJ3,Lung,FTSJ3.rds,323,1363,3834,0,255,0,2722.14860681115,2514,1.41442768593541e-11,-1.03173183009665,0.000368193436202091,-436.965195190602,-436.97961609764,-457.672058805041,-457.672058805041,1,1,0,0,181,182,181,100,0,0,181,1,181,181,100,0,0,0,181,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-441.037374668316,-0.0712769776587265,0.96045485243792,-436.966056519656,TRUE,1,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521748,0.0673943101777559,0.00184100730049573,181,181,100,181,1,181,182,0.994505494505495,99.4505494505495,100,1,181,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FTSJ3,Muscle,FTSJ3.rds,477,1363,3892,0,197,0,2834.75890985325,2505,3.14253201669289e-09,1.36371771235531,0.000376835612314608,-660.122724819491,-657.579500032077,-676.186523626109,-676.186523626109,1,1,0,0,184,211,177,96.195652173913,7,3.80434782608696,177,1,177,30,16.304347826087,147,79.8913043478261,83.0508474576271,1,0,176,176,0,99.4350282485876,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-663.876841569968,-0.0372176533359152,-1.40093536569123,-660.102057272174,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,186,184,100,184,1,179,218,0.821100917431193,84.8341232227488,96.236559139785,1,179,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
FTSJ3,Nerve,FTSJ3.rds,354,1363,3849,0,240,0,3748.12146892655,3495.5,1.35321604040319e-28,-1.03775460026696,0.000370428482483476,-440.777426301417,-440.777418060085,-501.658658586283,-501.658658586283,1,1,0,0,153,153,153,100,0,0,153,1,153,153,100,0,0,0,153,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-445.457543458028,-0.0366646387766991,1.00108996149027,-440.777417861808,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,153,153,100,153,1,153,153,1,100,100,1,153,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Ovary,FTSJ3.rds,106,1363,3713,0,376,0,3998.06603773585,3807,2.87844943613373e-17,-1.00180000600481,0.000350164045244128,-114.611501085958,-114.611525770687,-149.768589792084,-149.768589792084,1,1,0,0,173,173,173,100,0,0,173,1,173,173,100,0,0,0,173,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-119.032645515461,-0.124602139318284,0.877197866686529,-114.611501406009,TRUE,1,0,0,0.88256736565681,0.0795406423090646,0.0378919920341254,0.88256736565681,0.0795406423090646,0.0378919920341254,173,173,100,173,1,173,173,1,100,100,1,173,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Pancreas,FTSJ3.rds,180,1363,3779,0,310,0,1687.56111111111,1589,3.88216121423832e-09,-0.994700512409224,0.000359998262808858,-239.582697538197,-239.680454983001,-254.767090693266,-254.767090693266,1,1,0,0,178,191,178,100,0,0,178,1,178,178,100,0,0,0,178,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-243.583017189215,-0.0433443219024525,0.951356190506772,-239.583279446607,TRUE,1,0,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,178,178,100,178,1,178,191,0.931937172774869,93.1937172774869,100,1,178,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FTSJ3,Pituitary,FTSJ3.rds,201,1363,3793,0,296,0,2559.73631840796,2291,5.99360844397709e-17,-1.02310092655969,0.000362084307425903,-251.266913775448,-251.266992843871,-284.564180354963,-284.564180354963,1,1,0,0,157,157,157,100,0,0,157,1,157,157,100,0,0,0,157,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-255.645246308201,-0.0591189255585505,0.963982001001142,-251.266915120027,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,157,157,100,157,1,157,157,1,100,100,1,157,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Skin,FTSJ3.rds,522,1363,3882,0,207,0,4493.61302681992,3928,4.36390588873642e-27,-1.0462830944565,0.00037534558259722,-683.600138031066,-683.600187479082,-740.038293254798,-740.038293254798,1,1,0,0,140,140,140,100,0,0,140,1,140,140,100,0,0,0,140,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-688.388161002154,-0.0689973788286125,0.977285715627886,-683.600132648389,TRUE,1,0,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,140,140,100,140,1,140,140,1,100,100,1,140,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Small Intestine,FTSJ3.rds,115,1361,3739,2,346,2,3661.38260869565,3550,3.04221259584719e-10,-0.86622969384203,0.000354336149257506,-145.03681307277,-145.335612935658,-162.538590270011,-162.538590270011,1,1,0,0,136,182,136,100,0,0,136,1,136,136,100,0,0,0,133,3,0,3,0,2.20588235294118,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-151.084782903063,-0.111580329029579,0.754649364812451,-145.076401303972,TRUE,1,0,0,0.877216372294476,0.110287473519211,0.0124961541863122,0.877216372294477,0.110287473519211,0.0124961541863122,143,136,100,136,1,143,182,0.785714285714286,78.5714285714286,100,1,143,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FTSJ3,Thyroid,FTSJ3.rds,390,1363,3861,0,228,0,3459.85641025641,3303,4.86489808948824e-20,-1.0408647470905,0.000372216519508584,-511.946766469789,-511.94678199569,-552.739928256339,-552.739928256339,1,1,0,0,177,177,177,100,0,0,177,1,177,177,100,0,0,0,177,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-516.23004571785,-0.0356651417915828,1.00519960529891,-511.946766455755,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,177,177,100,177,1,177,177,1,100,100,1,177,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FTSJ3,Uterus,FTSJ3.rds,78,1354,3495,9,576,9,3917.4358974359,3769,1.46957659624921e-09,-0.887152608618024,0.00031902233558867,-92.3628898151172,-92.5281895523085,-110.039930217761,-110.039930217761,1,1,0,0,184,211,184,100,0,0,184,1,184,184,100,0,0,0,184,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-96.4623527773003,-0.17112954513965,0.716023063478374,-92.3718780163122,TRUE,1,0,0,0.839649202361918,0.132432131774513,0.0279186658635688,0.839649202361918,0.132432131774513,0.0279186658635688,185,184,100,184,1,185,211,0.876777251184834,87.6777251184834,100,1,185,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FUOM,Testis,FUOM.rds,211,2018,5038,0,1016,0,296.630331753555,268,4.18191094623014e-09,-0.754129830298609,0.000449991411528572,-282.27325313088,-282.563779388096,-298.753293732085,-298.753293732085,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-290.535941349492,-0.0304235479996464,0.723706282298963,-282.284128243756,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
FUT1,Thyroid,FUT1.rds,390,2436,6794,0,514,0,367.189743589744,329,2.83061157957583e-09,-0.997864765113604,0.000649347949774892,-536.110122583682,-536.235659719827,-552.739928256339,-552.739928256339,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-544.778693980764,-0.0344681364983899,0.963396628615214,-536.114494570959,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
FUT10,Adipose Tissue,FUT10.rds,470,1535,4337,0,268,0,366.144680851064,347.5,4.64619618438841e-10,-1.03323811098039,0.000417512270587395,-648.410022402693,-648.441401309471,-666.254030580006,-666.254030580006,1,1,0,0,50,51,50,100,0,0,50,1,50,50,100,0,0,0,50,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-653.777869783944,-0.0601025869782461,0.973135524002146,-648.41093257977,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,50,50,100,50,1,50,51,0.980392156862745,98.0392156862745,100,1,50,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FUT10,Blood Vessel,FUT10.rds,450,1535,4327,0,278,0,369.773333333333,336,3.90841311714497e-09,-0.919148520071303,0.000416022251101822,-622.464774201046,-622.678760510523,-637.875486340248,-637.875486340248,1,1,0,0,89,109,89,100,0,0,89,1,89,89,100,0,0,0,89,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-627.245792720086,-0.0502565021884038,0.868892017882899,-622.47746309747,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,93,89,100,89,1,93,109,0.853211009174312,85.3211009174312,100,1,93,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FUT10,Colon,FUT10.rds,332,1535,4312,0,293,0,320.939759036145,303,3.95695180937029e-11,-0.944540582243633,-0.376190662058491,-450.129324988979,-450.322812450559,-467.450054856422,-470.450129454946,1,1,1,0,60,72,60,100,0,0,60,1,60,60,100,0,0,0,60,0,0,0,0,0,1103,0,0,0,0,1103,100,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-455.538759694896,-0.0821340814384826,0.86240650080515,-450.130618199766,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323349,60,60,100,60,1,60,72,0.833333333333333,83.3333333333333,100,1,60,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
FUT10,Lung,FUT10.rds,323,1535,4321,0,284,0,312.241486068111,292,1.6416782993599e-17,-1.03452397644872,0.000415128238842044,-422.48182525609,-422.482069306655,-457.672058805041,-457.672058805041,1,1,0,0,26,26,26,100,0,0,26,1,26,26,100,0,0,0,26,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-429.014346409246,-0.0713721897727737,0.963151786675951,-422.481837943095,TRUE,1,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521748,0.0673943101777559,0.00184100730049573,26,26,100,26,1,26,26,1,100,100,1,26,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
FUT10,Nerve,FUT10.rds,354,1535,4327,0,278,0,395.940677966102,375.5,1.58200597553801e-13,-1.03451356095627,0.000416022250533388,-475.763396655816,-475.773430135576,-501.658658586283,-501.658658586283,1,1,0,0,48,48,48,100,0,0,48,1,48,48,100,0,0,0,48,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-481.449554177128,-0.0366210708373842,0.997892490118886,-475.763412587743,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,48,48,100,48,1,48,48,1,100,100,1,48,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
