gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
ERAP1,Breast,ERAP1.rds,269,2398,6514,0,680,0,3393.6282527881,3273,3.781877584995e-10,1.99075091891586,0.000613291072681932,-362.891866077199,-359.211286925695,-381.05037875085,-381.05037875085,1,1,0,0,12,5,5,41.6666666666667,7,58.3333333333333,5,1,5,1,8.33333333333333,4,33.3333333333333,80,0,5,0,5,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-369.993402270816,0.534773363268073,-1.45597755564779,-360.932588970062,TRUE,0,1,0,0.937186253003572,0.0592567595904155,0.00355698740601229,0.937186253003572,0.0592567595904155,0.00355698740601229,9,9,75,9,1,5,9,0.555555555555556,100,55.5555555555556,1,5,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
ESPNL,Thyroid,ESPNL.rds,390,2766,7573,0,725,0,255.961538461538,221,1.32701292441808e-66,2.23432964647174,0.000716243645229042,-380.598799472959,-376.233133803561,-552.739928256339,-552.739928256339,2,2,0,0,13,13,13,100,0,0,13,2,13,7,53.8461538461539,6,46.1538461538462,46.1538461538462,6,7,0,7,0,53.8461538461539,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-397.766593000312,1.14044300627523,-1.0938866401965,-377.45593136357,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,15,13,100,9,2,13,15,0.866666666666667,100,86.6666666666667,2,13,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
FADS2,Blood,FADS2.rds,435,1633,4595,0,304,0,1821.92413793103,457,2.09474591431196e-32,3.84476914036702,0.00044135191501482,-546.566755106273,-541.644965059551,-616.591585743734,-616.591585743734,1,1,0,0,1,1,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-553.516266186576,2.86036876056994,-0.98440037979708,-541.841498319314,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
FAM118A,Blood,FAM118A.rds,435,2933,8274,0,525,0,1377.31494252874,928,3.43652507474031e-34,2.76073128011581,0.000795804571680492,-542.885664165687,-538.853456735738,-616.591585743734,-616.591585743734,1,1,0,0,16,12,12,75,4,25,12,1,12,0,0,12,75,100,0,12,0,12,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-549.01607701935,1.85497995196988,-0.905751328145925,-539.302259881623,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,11,11,68.75,8,1,11,12,0.916666666666667,91.6666666666667,100,1,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
FAM118A,Thyroid,FAM118A.rds,390,2933,8115,0,684,0,4260.12051282051,2440,3.09263111743889e-58,5.43866710610394,0.000772114617575426,-412.605080136224,-403.734685300241,-552.739928256339,-552.739928256339,2,2,0,0,57,13,13,22.8070175438597,44,77.1929824561404,13,2,13,10,17.5438596491228,3,5.26315789473684,23.0769230769231,0,1,12,13,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-427.061038019027,1.95114504632517,-3.48752205977877,-407.310179363077,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,50,46,80.7017543859649,45,2,13,50,0.26,100,26,2,13,TRUE,FALSE,FALSE,TRUE,FALSE,12,AD,2
FAM118B,Blood,FAM118B.rds,435,2634,7444,0,458,0,411.749425287356,315,2.55616535336901e-09,0.933090006365205,0.000716692039759437,-600.09744605726,-598.359762529879,-616.591585743734,-616.591585743734,1,1,0,0,24,27,24,100,0,0,24,1,24,14,58.3333333333333,10,41.6666666666667,41.6666666666667,0,24,0,24,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-606.060275755722,0.496486808164377,-0.436603198200828,-599.137572197413,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,24,24,100,24,1,24,27,0.888888888888889,88.8888888888889,100,1,24,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
FAM3B,Thyroid,FAM3B.rds,390,3005,8370,0,645,0,486.905128205128,366.5,9.25652686680123e-41,-10.0906632555796,0.00079937955092646,-438.52001591184,-457.5907564647,-552.739928256339,-552.739928256339,2,1,0,0,5,5,1,20,4,80,1,1,1,0,0,1,20,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-470.35494789201,-12.4074696287501,-2.31680637317055,-457.905083699327,TRUE,0,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,6,1,20,1,1,5,6,0.833333333333333,100,83.3333333333333,1,5,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
FCGBP,Salivary Gland,FCGBP.rds,111,1863,4677,0,912,0,41727.3963963964,21264,3.15252470838233e-10,5.3195165102502,0.000419298244764832,-137.333913972685,-130.746307668341,-156.863030622384,-156.863030622384,1,1,0,0,3,2,2,66.6666666666667,1,33.3333333333333,2,1,2,0,0,2,66.6666666666667,100,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-141.611644142856,4.12411271090198,-1.19540379934821,-130.80030496959,TRUE,0,1,0,0.878902359163405,0.119582437742016,0.00151520309457911,0.878902359163405,0.119582437742016,0.00151520309457911,3,3,100,0,1,2,3,0.666666666666667,100,66.6666666666667,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
FGFBP2,Testis,FGFBP2.rds,211,2418,6460,0,794,0,555.199052132701,399,1.10657904071405e-34,7.48700167034704,0.000602265097882082,-222.936744484971,-214.368486048654,-298.753293732085,-298.753293732085,1,1,0,0,2,2,2,100,0,0,2,1,2,0,0,2,100,100,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-227.689050223401,5.02311403886216,-2.46388763148488,-214.403615601751,TRUE,0,1,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,2,2,100,0,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
FGFR3,Nerve,FGFR3.rds,354,2001,5612,0,391,0,443.138418079096,364.5,3.03760397890726e-09,3.5417161924957,0.000538050412046687,-485.499890831797,-481.850661817942,-501.658658586283,-501.658658586283,1,1,0,0,12,17,11,91.6666666666667,1,8.33333333333333,11,1,11,1,8.33333333333333,10,83.3333333333333,90.9090909090909,0,11,0,11,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-492.139999998603,1.45462553389808,-2.08709065859762,-482.596366382563,TRUE,0,1,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,20,11,91.6666666666667,5,1,17,20,0.85,100,85,1,17,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
FGFR4,Nerve,FGFR4.rds,354,1301,3545,0,358,0,612.491525423729,388,1.10988933727949e-54,0.203332850687048,0.000334369984784644,-371.063204692826,-375.38540476899,-501.658658586283,-501.658658586283,2,1,0,0,64,7,7,10.9375,57,89.0625,7,1,7,0,0,7,10.9375,100,0,7,0,7,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-386.642869859088,-2.87683337062481,-3.08016622131186,-376.241308327889,TRUE,0,1,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,7,7,10.9375,6,1,7,7,1,100,100,1,7,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
GGCX,Spleen,GGCX.rds,146,2307,6037,0,884,0,1848.66438356164,1720,3.01532242938966e-09,2.79343596927922,0.000555778761395231,-189.750749866792,-185.880417576104,-206.524356731918,-206.524356731918,1,1,0,0,44,47,42,95.4545454545454,2,4.54545454545455,42,1,42,0,0,42,95.4545454545454,100,0,30,12,42,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-194.8397415079,0.69866908830673,-2.09476688097249,-187.650133893494,TRUE,0,1,0,0.946299904697616,0.0521914805652733,0.00150861473711097,0.946299904697616,0.0521914805652733,0.00150861473711097,49,43,97.7272727272727,41,1,45,51,0.882352941176471,95.7446808510638,91.8367346938775,1,45,TRUE,FALSE,FALSE,FALSE,FALSE,12,D,1
GGTLC2,Testis,GGTLC2.rds,211,3862,10281,0,1305,0,1004.38862559242,407,2.42501955383195e-32,2.72806803208968,0.000956404758198914,-211.885702987605,-206.477517137653,-298.753293732085,-298.753293732085,2,2,0,0,16,3,3,18.75,13,81.25,3,2,3,1,6.25,2,12.5,66.6666666666667,1,2,0,2,0,66.6666666666667,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-229.936783478562,1.38346768005832,-1.34460035203136,-207.46965908528,TRUE,1,1,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,4,4,25,3,2,3,4,0.75,100,75,2,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
GML,Testis,GML.rds,211,2873,7720,0,899,0,113.535545023697,100,3.15137237450213e-12,4.55401252567128,0.000722202284464402,-268.938881242771,-261.163912236988,-298.753293732085,-298.753293732085,2,2,0,0,192,154,148,77.0833333333333,44,22.9166666666667,148,2,148,139,72.3958333333333,9,4.6875,6.08108108108108,88,10,50,60,0,40.5405405405405,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-277.203259269164,2.44045996242477,-2.11355256324651,-261.945722472269,TRUE,1,1,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,164,157,81.7708333333333,139,2,151,167,0.904191616766467,98.0519480519481,92.0731707317073,2,151,TRUE,FALSE,FALSE,FALSE,FALSE,12,AD,2
GOLGA6L10,Salivary Gland,GOLGA6L10.rds,111,1749,4398,0,849,0,287.279279279279,270,5.8691126262603e-13,-0.674203264116613,0.000394713682680958,-123.886611974714,-122.456920551874,-156.863030622384,-156.863030622384,2,2,0,0,134,131,127,94.7761194029851,7,5.22388059701493,127,2,127,126,94.0298507462687,1,0.746268656716418,0.78740157480315,97,30,0,30,0,23.6220472440945,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-134.52258391414,-0.0168429414075035,0.65736032270911,-123.452559499169,TRUE,1,1,0,0.878902359163405,0.119582437742016,0.00151520309457911,0.878902359163405,0.119582437742016,0.00151520309457911,135,133,99.2537313432836,133,2,128,138,0.927536231884058,97.7099236641222,94.8148148148148,2,128,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
GOLGA6L10,Skin,GOLGA6L10.rds,522,1749,4920,0,327,0,119.480842911877,101.5,1.20692036825189e-28,7.12834696776622,-0.899769710080591,-664.050102192496,-656.447460414445,-735.21514528349,-740.042809150394,2,2,1,0,20,47,0,0,20,100,0,0,0,0,0,0,0,,0,0,0,0,0,,1041,0,0,0,0,1041,100,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-673.566612784208,6.40649210118932,-0.721854866576905,-656.547483572643,TRUE,1,1,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,48,0,0,0,0,47,48,0.979166666666667,100,97.9166666666667,2,47,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
GOLGA6L9,Pancreas,GOLGA6L9.rds,180,1706,4481,0,637,0,180.188888888889,166,1.65197768920089e-10,1.61875500090702,0.000413488162678277,-236.101712348391,-232.643634290719,-254.767090693266,-254.767090693266,1,1,0,0,36,27,13,36.1111111111111,23,63.8888888888889,13,1,13,8,22.2222222222222,5,13.8888888888889,38.4615384615385,1,12,0,12,0,92.3076923076923,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-242.053854834743,0.362348096791948,-1.25640690411507,-234.847119935172,TRUE,0,1,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,41,36,100,36,1,17,51,0.333333333333333,62.962962962963,41.4634146341463,1,17,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
GOLGA6L9,Salivary Gland,GOLGA6L9.rds,111,1706,4325,0,793,0,531.495495495495,488,9.0672864096127e-09,4.8366999910038,0.000390243876324803,-142.671099236682,-136.996454614634,-156.863030622384,-156.863030622384,1,1,0,0,42,32,32,76.1904761904762,10,23.8095238095238,32,1,32,0,0,32,76.1904761904762,100,0,32,0,32,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-144.924240676943,3.65673465062176,-1.17996534038204,-137.072392520962,TRUE,0,1,0,0.878902359163405,0.119582437742016,0.00151520309457911,0.878902359163405,0.119582437742016,0.00151520309457911,34,34,80.952380952381,0,1,32,34,0.941176470588235,100,94.1176470588235,1,32,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
GOSR2,Skin,GOSR2.rds,522,1501,4153,0,350,0,3297.70114942529,2950.5,3.94460251660255e-09,1.36457770593631,0.000395162148834061,-724.326252562114,-721.394885224023,-740.038293254798,-740.038293254798,1,1,0,0,31,30,28,90.3225806451613,3,9.67741935483871,28,1,28,9,29.0322580645161,19,61.2903225806452,67.8571428571429,0,28,0,28,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-729.765200215219,0.411272726658353,-0.953304979277959,-723.032567015551,TRUE,0,1,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,33,31,100,31,1,29,34,0.852941176470588,96.6666666666667,87.8787878787879,1,29,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
GPR17,Blood Vessel,GPR17.rds,450,2024,5753,0,319,0,1016.89333333333,746.5,8.89983774267521e-40,2.18433933773997,0.000555632105943005,-479.58118810933,-474.904213999797,-637.875486340248,-637.875486340248,3,3,0,0,4,4,4,100,0,0,4,3,4,3,75,1,25,25,1,3,0,3,0,75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,2,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-507.488248737668,1.24375185333827,-0.940587484401703,-476.81409674048,TRUE,2,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,4,4,100,4,3,4,4,1,100,100,3,4,TRUE,TRUE,FALSE,TRUE,FALSE,12,AD,2
HAGH,Thyroid,HAGH.rds,390,2681,7324,0,719,0,2250.09230769231,2093,3.0386209386861e-19,5.84018962546054,0.000691809344743888,-513.770870809313,-498.227651702654,-552.739928256339,-552.739928256339,1,2,0,0,16,58,7,43.75,9,56.25,7,1,7,0,0,7,43.75,100,0,7,0,7,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,2,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-516.932619373777,3.84073684924658,-1.99945277621396,-499.01424620082,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,70,13,81.25,6,1,58,70,0.828571428571429,100,82.8571428571429,2,58,TRUE,FALSE,FALSE,TRUE,FALSE,12,AD,2
HAGHL,Adrenal Gland,HAGHL.rds,141,2827,7350,0,1131,0,232.836879432624,155,2.10573816022541e-09,1.20681897695059,0.00067392842083791,-182.784675947926,-180.385801081975,-199.429859276567,-199.429859276567,1,1,0,0,19,17,17,89.4736842105263,2,10.5263157894737,17,1,17,6,31.5789473684211,11,57.8947368421053,64.7058823529412,0,17,0,17,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-189.461398749002,0.467012642726047,-0.739806334224539,-181.593966906731,TRUE,0,1,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726924,0.00610361994797009,19,19,100,19,1,17,19,0.894736842105263,100,89.4736842105263,1,17,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
HBG2,Blood,HBG2.rds,435,4405,12663,0,552,0,7001.85977011494,2247,3.71718378668064e-09,1.99433738777384,0.00123038142874066,-600.173328031669,-596.824784518322,-616.048268154722,-616.048268154722,1,1,0,0,18,15,15,83.3333333333333,3,16.6666666666667,15,1,15,2,11.1111111111111,13,72.2222222222222,86.6666666666667,0,15,0,15,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-606.427918732802,1.21007336050923,-0.784264027264612,-597.50379722936,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,17,17,94.4444444444444,15,1,15,17,0.882352941176471,100,88.2352941176471,1,15,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
HFM1,Nerve,HFM1.rds,354,2504,6888,0,624,0,111.932203389831,99,9.50621886854213e-27,3.48499797781898,-0.0384863722076716,-405.196116029801,-400.123531145132,-501.666210649842,-501.658658586283,2,2,0,0,2,2,2,100,0,0,2,2,2,1,50,1,50,50,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,2,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-424.455649794608,1.0856515147392,-2.39934646307978,-402.330614138207,TRUE,1,1,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,2,2,100,2,2,2,2,1,100,100,2,2,TRUE,TRUE,FALSE,TRUE,FALSE,12,AD,2
HLA-DOB,Testis,HLA-DOB.rds,211,11936,31777,0,4031,0,163.109004739337,114,2.05292875831554e-30,8.30766436431355,0.00295557682022718,-233.594359974833,-224.174216339339,-298.753293732085,-298.753293732085,1,1,0,0,57,58,56,98.2456140350877,1,1.75438596491228,56,1,56,0,0,56,98.2456140350877,100,0,56,0,56,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-235.62748319543,5.84204470449811,-2.46561965981545,-224.190296363942,TRUE,0,1,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,58,56,98.2456140350877,0,1,58,58,1,100,100,1,58,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
HLA-DQA2,Adrenal Gland,HLA-DQA2.rds,141,12333,32525,0,4474,0,249.489361702128,91,1.30231977248557e-23,4.37417278182124,0.00300783721712605,-133.635492491394,-128.044789438351,-199.429859276567,-199.429859276567,2,2,0,0,150,170,146,97.3333333333333,4,2.66666666666667,146,2,146,8,5.33333333333333,138,92,94.5205479452055,8,138,0,138,0,94.5205479452055,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-146.599023220942,3.58731445745829,-0.786858324362953,-127.653958808179,TRUE,1,1,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726925,0.0061036199479701,166,147,98,8,2,162,174,0.931034482758621,95.2941176470588,97.5903614457831,2,162,TRUE,FALSE,FALSE,FALSE,FALSE,12,AD,2
HLA-DQA2,Kidney,HLA-DQA2.rds,54,12131,28033,202,8538,226,344.388888888889,232,4.09247613395089e-09,1.71035783018647,0.00236887379017503,-60.7653501596768,-55.8609720050431,-75.7224455800927,-75.7224455800927,1,1,0,0,299,314,210,70.2341137123746,89,29.7658862876254,210,1,210,25,8.36120401337793,185,61.8729096989967,88.0952380952381,6,193,0,193,11,91.9047619047619,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-65.9738164162373,0.745525471169472,-0.964832359016995,-57.3138063012211,TRUE,0,1,0,0.861353969837046,0.129513075607166,0.0091329545557885,0.861353969837046,0.129513075607166,0.0091329545557885,284,241,80.6020066889632,238,1,253,345,0.733333333333333,80.5732484076433,89.0845070422535,1,253,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
HLA-DQA2,Salivary Gland,HLA-DQA2.rds,111,12332,31906,1,5091,1,220.531531531532,162,3.52189887222337e-22,0.0890405802068131,0.00291579227109651,-94.5004791112085,-91.6044121088771,-156.804710925365,-156.804710925365,2,2,0,0,360,419,357,99.1666666666667,3,0.833333333333333,357,2,357,247,68.6111111111111,110,30.5555555555556,30.812324929972,241,116,0,116,0,32.4929971988796,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-107.018417402526,0.332221498943611,0.243180918736798,-93.0150607479989,TRUE,1,1,0,0.878902359163405,0.119582437742016,0.00151520309457911,0.878902359163405,0.119582437742016,0.00151520309457911,425,360,100,360,2,412,432,0.953703703703704,98.3293556085919,96.9411764705882,2,412,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
HLA-DQA2,Stomach,HLA-DQA2.rds,189,12333,32977,0,4022,0,162.798941798942,50,3.18773643169202e-31,5.13246600645394,0.00307515761164723,-178.672373014137,-175.277059205917,-266.903612659789,-266.903612659789,2,2,0,0,12,164,7,58.3333333333333,5,41.6666666666667,7,2,7,6,50,1,8.33333333333333,14.2857142857143,5,2,0,2,0,28.5714285714286,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-195.14623034112,4.10986147787705,-1.02260452857689,-175.082466219099,TRUE,1,1,0,0.925811278880271,0.0740277703504825,0.000160950769246802,0.925811278880271,0.0740277703504825,0.000160950769246802,165,9,75,8,2,162,167,0.970059880239521,98.7804878048781,98.1818181818182,2,162,TRUE,FALSE,FALSE,FALSE,FALSE,12,AD,2
HLA-DQA2,Vagina,HLA-DQA2.rds,83,12310,31361,23,5590,25,244.132530120482,142,3.07597936068151e-15,0.705028367033776,0.00283789685937563,-86.5162877938246,-84.9675778339948,-117.134304786894,-117.134304786894,1,1,0,0,208,242,208,100,0,0,208,1,208,149,71.6346153846154,59,28.3653846153846,28.3653846153846,0,208,0,208,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-92.5668718073175,0.21036304199734,-0.494665325036436,-85.9203343835906,TRUE,0,1,0,0.842161493359321,0.0998189630880946,0.0580195435525847,0.842161493359321,0.0998189630880945,0.0580195435525846,232,208,100,208,1,231,243,0.950617283950617,95.4545454545454,99.5689655172414,1,231,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
