tissue,model,distance_to_tss_kb,bin_lower_kb,bin_upper_kb,count,proportion,percentage,n_cs_total,n_cs_in_window
Heart,SuSiE,100,95,105,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,110,105,115,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,120,115,125,2,0.0103092783505155,1.03092783505155,200,194
Heart,SuSiE,130,125,135,2,0.0103092783505155,1.03092783505155,200,194
Heart,SuSiE,140,135,145,0,0,0,200,194
Heart,SuSiE,150,145,155,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,160,155,165,0,0,0,200,194
Heart,SuSiE,170,165,175,0,0,0,200,194
Heart,SuSiE,180,175,185,0,0,0,200,194
Heart,SuSiE,190,185,195,0,0,0,200,194
Heart,SuSiE,200,195,205,0,0,0,200,194
Heart,SuSiE-mix,-200,-205,-195,0,0,0,197,191
Heart,SuSiE-mix,-190,-195,-185,0,0,0,197,191
Heart,SuSiE-mix,-180,-185,-175,0,0,0,197,191
Heart,SuSiE-mix,-170,-175,-165,0,0,0,197,191
Heart,SuSiE-mix,-160,-165,-155,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,-150,-155,-145,2,0.0104712041884817,1.04712041884817,197,191
Heart,SuSiE-mix,-140,-145,-135,0,0,0,197,191
Heart,SuSiE-mix,-130,-135,-125,2,0.0104712041884817,1.04712041884817,197,191
Heart,SuSiE-mix,-120,-125,-115,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,-110,-115,-105,0,0,0,197,191
Heart,SuSiE-mix,-100,-105,-95,3,0.0157068062827225,1.57068062827225,197,191
Heart,SuSiE-mix,-90,-95,-85,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,-80,-85,-75,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,-70,-75,-65,3,0.0157068062827225,1.57068062827225,197,191
Heart,SuSiE-mix,-60,-65,-55,4,0.0209424083769634,2.09424083769634,197,191
Heart,SuSiE-mix,-50,-55,-45,0,0,0,197,191
Heart,SuSiE-mix,-40,-45,-35,3,0.0157068062827225,1.57068062827225,197,191
Heart,SuSiE-mix,-30,-35,-25,7,0.0366492146596859,3.66492146596859,197,191
Heart,SuSiE-mix,-20,-25,-15,16,0.0837696335078534,8.37696335078534,197,191
Heart,SuSiE-mix,-10,-15,-5,17,0.0890052356020942,8.90052356020942,197,191
Heart,SuSiE-mix,0,-5,5,55,0.287958115183246,28.7958115183246,197,191
Heart,SuSiE-mix,10,5,15,24,0.12565445026178,12.565445026178,197,191
Heart,SuSiE-mix,20,15,25,17,0.0890052356020942,8.90052356020942,197,191
Heart,SuSiE-mix,30,25,35,5,0.0261780104712042,2.61780104712042,197,191
Heart,SuSiE-mix,40,35,45,11,0.0575916230366492,5.75916230366492,197,191
Heart,SuSiE-mix,50,45,55,5,0.0261780104712042,2.61780104712042,197,191
Heart,SuSiE-mix,60,55,65,2,0.0104712041884817,1.04712041884817,197,191
Heart,SuSiE-mix,70,65,75,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,80,75,85,2,0.0104712041884817,1.04712041884817,197,191
Heart,SuSiE-mix,90,85,95,2,0.0104712041884817,1.04712041884817,197,191
Heart,SuSiE-mix,100,95,105,0,0,0,197,191
Heart,SuSiE-mix,110,105,115,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,120,115,125,2,0.0104712041884817,1.04712041884817,197,191
Heart,SuSiE-mix,130,125,135,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,140,135,145,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,150,145,155,1,0.00523560209424084,0.523560209424084,197,191
Heart,SuSiE-mix,160,155,165,0,0,0,197,191
Heart,SuSiE-mix,170,165,175,0,0,0,197,191
Heart,SuSiE-mix,180,175,185,0,0,0,197,191
Heart,SuSiE-mix,190,185,195,0,0,0,197,191
Heart,SuSiE-mix,200,195,205,0,0,0,197,191
Kidney,SuSiE,-200,-205,-195,0,0,0,17,15
Kidney,SuSiE,-190,-195,-185,0,0,0,17,15
Kidney,SuSiE,-180,-185,-175,0,0,0,17,15
Kidney,SuSiE,-170,-175,-165,0,0,0,17,15
Kidney,SuSiE,-160,-165,-155,0,0,0,17,15
Kidney,SuSiE,-150,-155,-145,0,0,0,17,15
Kidney,SuSiE,-140,-145,-135,0,0,0,17,15
Kidney,SuSiE,-130,-135,-125,0,0,0,17,15
Kidney,SuSiE,-120,-125,-115,0,0,0,17,15
Kidney,SuSiE,-110,-115,-105,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE,-100,-105,-95,0,0,0,17,15
Kidney,SuSiE,-90,-95,-85,0,0,0,17,15
Kidney,SuSiE,-80,-85,-75,0,0,0,17,15
Kidney,SuSiE,-70,-75,-65,0,0,0,17,15
Kidney,SuSiE,-60,-65,-55,0,0,0,17,15
Kidney,SuSiE,-50,-55,-45,0,0,0,17,15
Kidney,SuSiE,-40,-45,-35,0,0,0,17,15
Kidney,SuSiE,-30,-35,-25,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE,-20,-25,-15,3,0.2,20,17,15
Kidney,SuSiE,-10,-15,-5,4,0.266666666666667,26.6666666666667,17,15
Kidney,SuSiE,0,-5,5,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE,10,5,15,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE,20,15,25,2,0.133333333333333,13.3333333333333,17,15
Kidney,SuSiE,30,25,35,0,0,0,17,15
Kidney,SuSiE,40,35,45,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE,50,45,55,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE,60,55,65,0,0,0,17,15
Kidney,SuSiE,70,65,75,0,0,0,17,15
Kidney,SuSiE,80,75,85,0,0,0,17,15
Kidney,SuSiE,90,85,95,0,0,0,17,15
Kidney,SuSiE,100,95,105,0,0,0,17,15
Kidney,SuSiE,110,105,115,0,0,0,17,15
Kidney,SuSiE,120,115,125,0,0,0,17,15
Kidney,SuSiE,130,125,135,0,0,0,17,15
Kidney,SuSiE,140,135,145,0,0,0,17,15
Kidney,SuSiE,150,145,155,0,0,0,17,15
Kidney,SuSiE,160,155,165,0,0,0,17,15
Kidney,SuSiE,170,165,175,0,0,0,17,15
Kidney,SuSiE,180,175,185,0,0,0,17,15
Kidney,SuSiE,190,185,195,0,0,0,17,15
Kidney,SuSiE,200,195,205,0,0,0,17,15
Kidney,SuSiE-mix,-200,-205,-195,0,0,0,17,15
Kidney,SuSiE-mix,-190,-195,-185,0,0,0,17,15
Kidney,SuSiE-mix,-180,-185,-175,0,0,0,17,15
Kidney,SuSiE-mix,-170,-175,-165,0,0,0,17,15
Kidney,SuSiE-mix,-160,-165,-155,0,0,0,17,15
Kidney,SuSiE-mix,-150,-155,-145,0,0,0,17,15
Kidney,SuSiE-mix,-140,-145,-135,0,0,0,17,15
Kidney,SuSiE-mix,-130,-135,-125,0,0,0,17,15
Kidney,SuSiE-mix,-120,-125,-115,0,0,0,17,15
Kidney,SuSiE-mix,-110,-115,-105,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE-mix,-100,-105,-95,0,0,0,17,15
Kidney,SuSiE-mix,-90,-95,-85,0,0,0,17,15
Kidney,SuSiE-mix,-80,-85,-75,0,0,0,17,15
Kidney,SuSiE-mix,-70,-75,-65,0,0,0,17,15
Kidney,SuSiE-mix,-60,-65,-55,0,0,0,17,15
Kidney,SuSiE-mix,-50,-55,-45,0,0,0,17,15
Kidney,SuSiE-mix,-40,-45,-35,0,0,0,17,15
Kidney,SuSiE-mix,-30,-35,-25,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE-mix,-20,-25,-15,3,0.2,20,17,15
Kidney,SuSiE-mix,-10,-15,-5,4,0.266666666666667,26.6666666666667,17,15
Kidney,SuSiE-mix,0,-5,5,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE-mix,10,5,15,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE-mix,20,15,25,2,0.133333333333333,13.3333333333333,17,15
Kidney,SuSiE-mix,30,25,35,0,0,0,17,15
Kidney,SuSiE-mix,40,35,45,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE-mix,50,45,55,1,0.0666666666666667,6.66666666666667,17,15
Kidney,SuSiE-mix,60,55,65,0,0,0,17,15
Kidney,SuSiE-mix,70,65,75,0,0,0,17,15
Kidney,SuSiE-mix,80,75,85,0,0,0,17,15
Kidney,SuSiE-mix,90,85,95,0,0,0,17,15
Kidney,SuSiE-mix,100,95,105,0,0,0,17,15
Kidney,SuSiE-mix,110,105,115,0,0,0,17,15
Kidney,SuSiE-mix,120,115,125,0,0,0,17,15
Kidney,SuSiE-mix,130,125,135,0,0,0,17,15
Kidney,SuSiE-mix,140,135,145,0,0,0,17,15
Kidney,SuSiE-mix,150,145,155,0,0,0,17,15
Kidney,SuSiE-mix,160,155,165,0,0,0,17,15
Kidney,SuSiE-mix,170,165,175,0,0,0,17,15
Kidney,SuSiE-mix,180,175,185,0,0,0,17,15
Kidney,SuSiE-mix,190,185,195,0,0,0,17,15
Kidney,SuSiE-mix,200,195,205,0,0,0,17,15
Liver,SuSiE,-200,-205,-195,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,-190,-195,-185,0,0,0,123,118
Liver,SuSiE,-180,-185,-175,0,0,0,123,118
Liver,SuSiE,-170,-175,-165,0,0,0,123,118
Liver,SuSiE,-160,-165,-155,0,0,0,123,118
Liver,SuSiE,-150,-155,-145,0,0,0,123,118
Liver,SuSiE,-140,-145,-135,0,0,0,123,118
Liver,SuSiE,-130,-135,-125,0,0,0,123,118
Liver,SuSiE,-120,-125,-115,0,0,0,123,118
Liver,SuSiE,-110,-115,-105,0,0,0,123,118
Liver,SuSiE,-100,-105,-95,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,-90,-95,-85,2,0.0169491525423729,1.69491525423729,123,118
Liver,SuSiE,-80,-85,-75,0,0,0,123,118
Liver,SuSiE,-70,-75,-65,2,0.0169491525423729,1.69491525423729,123,118
Liver,SuSiE,-60,-65,-55,3,0.0254237288135593,2.54237288135593,123,118
Liver,SuSiE,-50,-55,-45,2,0.0169491525423729,1.69491525423729,123,118
Liver,SuSiE,-40,-45,-35,5,0.0423728813559322,4.23728813559322,123,118
Liver,SuSiE,-30,-35,-25,5,0.0423728813559322,4.23728813559322,123,118
Liver,SuSiE,-20,-25,-15,9,0.076271186440678,7.6271186440678,123,118
Liver,SuSiE,-10,-15,-5,11,0.0932203389830508,9.32203389830508,123,118
Liver,SuSiE,0,-5,5,27,0.228813559322034,22.8813559322034,123,118
Liver,SuSiE,10,5,15,16,0.135593220338983,13.5593220338983,123,118
Liver,SuSiE,20,15,25,5,0.0423728813559322,4.23728813559322,123,118
Liver,SuSiE,30,25,35,10,0.0847457627118644,8.47457627118644,123,118
Liver,SuSiE,40,35,45,4,0.0338983050847458,3.38983050847458,123,118
Liver,SuSiE,50,45,55,4,0.0338983050847458,3.38983050847458,123,118
Liver,SuSiE,60,55,65,0,0,0,123,118
Liver,SuSiE,70,65,75,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,80,75,85,0,0,0,123,118
Liver,SuSiE,90,85,95,2,0.0169491525423729,1.69491525423729,123,118
Liver,SuSiE,100,95,105,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,110,105,115,2,0.0169491525423729,1.69491525423729,123,118
Liver,SuSiE,120,115,125,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,130,125,135,2,0.0169491525423729,1.69491525423729,123,118
Liver,SuSiE,140,135,145,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,150,145,155,0,0,0,123,118
Liver,SuSiE,160,155,165,0,0,0,123,118
Liver,SuSiE,170,165,175,1,0.00847457627118644,0.847457627118644,123,118
Liver,SuSiE,180,175,185,0,0,0,123,118
Liver,SuSiE,190,185,195,0,0,0,123,118
Liver,SuSiE,200,195,205,0,0,0,123,118
Liver,SuSiE-mix,-200,-205,-195,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,-190,-195,-185,0,0,0,122,117
Liver,SuSiE-mix,-180,-185,-175,0,0,0,122,117
Liver,SuSiE-mix,-170,-175,-165,0,0,0,122,117
Liver,SuSiE-mix,-160,-165,-155,0,0,0,122,117
Liver,SuSiE-mix,-150,-155,-145,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,-140,-145,-135,0,0,0,122,117
Liver,SuSiE-mix,-130,-135,-125,0,0,0,122,117
Liver,SuSiE-mix,-120,-125,-115,0,0,0,122,117
Liver,SuSiE-mix,-110,-115,-105,0,0,0,122,117
Liver,SuSiE-mix,-100,-105,-95,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,-90,-95,-85,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,-80,-85,-75,0,0,0,122,117
Liver,SuSiE-mix,-70,-75,-65,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,-60,-65,-55,3,0.0256410256410256,2.56410256410256,122,117
Liver,SuSiE-mix,-50,-55,-45,2,0.0170940170940171,1.70940170940171,122,117
Liver,SuSiE-mix,-40,-45,-35,5,0.0427350427350427,4.27350427350427,122,117
Liver,SuSiE-mix,-30,-35,-25,5,0.0427350427350427,4.27350427350427,122,117
Liver,SuSiE-mix,-20,-25,-15,9,0.0769230769230769,7.69230769230769,122,117
Liver,SuSiE-mix,-10,-15,-5,10,0.0854700854700855,8.54700854700855,122,117
Liver,SuSiE-mix,0,-5,5,29,0.247863247863248,24.7863247863248,122,117
Liver,SuSiE-mix,10,5,15,15,0.128205128205128,12.8205128205128,122,117
Liver,SuSiE-mix,20,15,25,7,0.0598290598290598,5.98290598290598,122,117
Liver,SuSiE-mix,30,25,35,9,0.0769230769230769,7.69230769230769,122,117
Liver,SuSiE-mix,40,35,45,4,0.0341880341880342,3.41880341880342,122,117
Liver,SuSiE-mix,50,45,55,3,0.0256410256410256,2.56410256410256,122,117
Liver,SuSiE-mix,60,55,65,0,0,0,122,117
Liver,SuSiE-mix,70,65,75,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,80,75,85,0,0,0,122,117
Liver,SuSiE-mix,90,85,95,2,0.0170940170940171,1.70940170940171,122,117
Liver,SuSiE-mix,100,95,105,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,110,105,115,2,0.0170940170940171,1.70940170940171,122,117
Liver,SuSiE-mix,120,115,125,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,130,125,135,2,0.0170940170940171,1.70940170940171,122,117
Liver,SuSiE-mix,140,135,145,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,150,145,155,0,0,0,122,117
Liver,SuSiE-mix,160,155,165,0,0,0,122,117
Liver,SuSiE-mix,170,165,175,1,0.00854700854700855,0.854700854700855,122,117
Liver,SuSiE-mix,180,175,185,0,0,0,122,117
Liver,SuSiE-mix,190,185,195,0,0,0,122,117
Liver,SuSiE-mix,200,195,205,0,0,0,122,117
Lung,SuSiE,-200,-205,-195,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE,-190,-195,-185,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE,-180,-185,-175,0,0,0,343,324
Lung,SuSiE,-170,-175,-165,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,-160,-165,-155,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE,-150,-155,-145,0,0,0,343,324
Lung,SuSiE,-140,-145,-135,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,-130,-135,-125,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE,-120,-125,-115,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,-110,-115,-105,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,-100,-105,-95,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE,-90,-95,-85,3,0.00925925925925926,0.925925925925926,343,324
Lung,SuSiE,-80,-85,-75,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE,-70,-75,-65,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE,-60,-65,-55,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,-50,-55,-45,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,-40,-45,-35,10,0.0308641975308642,3.08641975308642,343,324
Lung,SuSiE,-30,-35,-25,10,0.0308641975308642,3.08641975308642,343,324
Lung,SuSiE,-20,-25,-15,23,0.0709876543209877,7.09876543209877,343,324
Lung,SuSiE,-10,-15,-5,29,0.0895061728395062,8.95061728395062,343,324
Lung,SuSiE,0,-5,5,92,0.283950617283951,28.3950617283951,343,324
Lung,SuSiE,10,5,15,36,0.111111111111111,11.1111111111111,343,324
Lung,SuSiE,20,15,25,22,0.0679012345679012,6.79012345679012,343,324
Lung,SuSiE,30,25,35,15,0.0462962962962963,4.62962962962963,343,324
Lung,SuSiE,40,35,45,14,0.0432098765432099,4.32098765432099,343,324
Lung,SuSiE,50,45,55,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE,60,55,65,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,70,65,75,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE,80,75,85,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE,90,85,95,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE,100,95,105,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE,110,105,115,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE,120,115,125,0,0,0,343,324
Lung,SuSiE,130,125,135,0,0,0,343,324
Lung,SuSiE,140,135,145,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE,150,145,155,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE,160,155,165,0,0,0,343,324
Lung,SuSiE,170,165,175,0,0,0,343,324
Lung,SuSiE,180,175,185,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE,190,185,195,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE,200,195,205,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,-200,-205,-195,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,-190,-195,-185,0,0,0,343,324
Lung,SuSiE-mix,-180,-185,-175,0,0,0,343,324
Lung,SuSiE-mix,-170,-175,-165,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,-160,-165,-155,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE-mix,-150,-155,-145,0,0,0,343,324
Lung,SuSiE-mix,-140,-145,-135,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,-130,-135,-125,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE-mix,-120,-125,-115,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,-110,-115,-105,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,-100,-105,-95,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE-mix,-90,-95,-85,3,0.00925925925925926,0.925925925925926,343,324
Lung,SuSiE-mix,-80,-85,-75,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE-mix,-70,-75,-65,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE-mix,-60,-65,-55,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE-mix,-50,-55,-45,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE-mix,-40,-45,-35,10,0.0308641975308642,3.08641975308642,343,324
Lung,SuSiE-mix,-30,-35,-25,10,0.0308641975308642,3.08641975308642,343,324
Lung,SuSiE-mix,-20,-25,-15,23,0.0709876543209877,7.09876543209877,343,324
Lung,SuSiE-mix,-10,-15,-5,30,0.0925925925925926,9.25925925925926,343,324
Lung,SuSiE-mix,0,-5,5,92,0.283950617283951,28.3950617283951,343,324
Lung,SuSiE-mix,10,5,15,36,0.111111111111111,11.1111111111111,343,324
Lung,SuSiE-mix,20,15,25,22,0.0679012345679012,6.79012345679012,343,324
Lung,SuSiE-mix,30,25,35,16,0.0493827160493827,4.93827160493827,343,324
Lung,SuSiE-mix,40,35,45,13,0.0401234567901235,4.01234567901235,343,324
Lung,SuSiE-mix,50,45,55,6,0.0185185185185185,1.85185185185185,343,324
Lung,SuSiE-mix,60,55,65,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,70,65,75,3,0.00925925925925926,0.925925925925926,343,324
Lung,SuSiE-mix,80,75,85,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE-mix,90,85,95,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE-mix,100,95,105,4,0.0123456790123457,1.23456790123457,343,324
Lung,SuSiE-mix,110,105,115,5,0.0154320987654321,1.54320987654321,343,324
Lung,SuSiE-mix,120,115,125,0,0,0,343,324
Lung,SuSiE-mix,130,125,135,0,0,0,343,324
Lung,SuSiE-mix,140,135,145,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE-mix,150,145,155,2,0.00617283950617284,0.617283950617284,343,324
Lung,SuSiE-mix,160,155,165,0,0,0,343,324
Lung,SuSiE-mix,170,165,175,0,0,0,343,324
Lung,SuSiE-mix,180,175,185,1,0.00308641975308642,0.308641975308642,343,324
Lung,SuSiE-mix,190,185,195,0,0,0,343,324
Lung,SuSiE-mix,200,195,205,2,0.00617283950617284,0.617283950617284,343,324
Muscle,SuSiE,-200,-205,-195,1,0.002,0.2,524,500
Muscle,SuSiE,-190,-195,-185,1,0.002,0.2,524,500
Muscle,SuSiE,-180,-185,-175,1,0.002,0.2,524,500
Muscle,SuSiE,-170,-175,-165,1,0.002,0.2,524,500
Muscle,SuSiE,-160,-165,-155,3,0.006,0.6,524,500
Muscle,SuSiE,-150,-155,-145,1,0.002,0.2,524,500
Muscle,SuSiE,-140,-145,-135,0,0,0,524,500
Muscle,SuSiE,-130,-135,-125,3,0.006,0.6,524,500
Muscle,SuSiE,-120,-125,-115,5,0.01,1,524,500
Muscle,SuSiE,-110,-115,-105,0,0,0,524,500
Muscle,SuSiE,-100,-105,-95,3,0.006,0.6,524,500
Muscle,SuSiE,-90,-95,-85,3,0.006,0.6,524,500
Muscle,SuSiE,-80,-85,-75,6,0.012,1.2,524,500
Muscle,SuSiE,-70,-75,-65,4,0.008,0.8,524,500
Muscle,SuSiE,-60,-65,-55,12,0.024,2.4,524,500
Muscle,SuSiE,-50,-55,-45,11,0.022,2.2,524,500
Muscle,SuSiE,-40,-45,-35,15,0.03,3,524,500
Muscle,SuSiE,-30,-35,-25,16,0.032,3.2,524,500
Muscle,SuSiE,-20,-25,-15,28,0.056,5.6,524,500
Muscle,SuSiE,-10,-15,-5,53,0.106,10.6,524,500
Muscle,SuSiE,0,-5,5,133,0.266,26.6,524,500
Muscle,SuSiE,10,5,15,52,0.104,10.4,524,500
Muscle,SuSiE,20,15,25,32,0.064,6.4,524,500
Muscle,SuSiE,30,25,35,23,0.046,4.6,524,500
Muscle,SuSiE,40,35,45,25,0.05,5,524,500
Muscle,SuSiE,50,45,55,14,0.028,2.8,524,500
Muscle,SuSiE,60,55,65,7,0.014,1.4,524,500
Muscle,SuSiE,70,65,75,5,0.01,1,524,500
Muscle,SuSiE,80,75,85,4,0.008,0.8,524,500
Muscle,SuSiE,90,85,95,4,0.008,0.8,524,500
Muscle,SuSiE,100,95,105,3,0.006,0.6,524,500
Muscle,SuSiE,110,105,115,6,0.012,1.2,524,500
Muscle,SuSiE,120,115,125,2,0.004,0.4,524,500
Muscle,SuSiE,130,125,135,2,0.004,0.4,524,500
Muscle,SuSiE,140,135,145,5,0.01,1,524,500
Muscle,SuSiE,150,145,155,3,0.006,0.6,524,500
Muscle,SuSiE,160,155,165,1,0.002,0.2,524,500
Muscle,SuSiE,170,165,175,2,0.004,0.4,524,500
Muscle,SuSiE,180,175,185,5,0.01,1,524,500
Muscle,SuSiE,190,185,195,2,0.004,0.4,524,500
Muscle,SuSiE,200,195,205,3,0.006,0.6,524,500
Muscle,SuSiE-mix,-200,-205,-195,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,-190,-195,-185,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,-180,-185,-175,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,-170,-175,-165,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,-160,-165,-155,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,-150,-155,-145,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,-140,-145,-135,0,0,0,521,501
Muscle,SuSiE-mix,-130,-135,-125,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,-120,-125,-115,6,0.0119760479041916,1.19760479041916,521,501
Muscle,SuSiE-mix,-110,-115,-105,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,-100,-105,-95,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,-90,-95,-85,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,-80,-85,-75,7,0.0139720558882236,1.39720558882236,521,501
Muscle,SuSiE-mix,-70,-75,-65,4,0.00798403193612774,0.798403193612774,521,501
Muscle,SuSiE-mix,-60,-65,-55,12,0.0239520958083832,2.39520958083832,521,501
Muscle,SuSiE-mix,-50,-55,-45,10,0.0199600798403194,1.99600798403194,521,501
Muscle,SuSiE-mix,-40,-45,-35,14,0.0279441117764471,2.79441117764471,521,501
Muscle,SuSiE-mix,-30,-35,-25,18,0.0359281437125749,3.59281437125749,521,501
Muscle,SuSiE-mix,-20,-25,-15,29,0.0578842315369262,5.78842315369262,521,501
Muscle,SuSiE-mix,-10,-15,-5,48,0.0958083832335329,9.58083832335329,521,501
Muscle,SuSiE-mix,0,-5,5,136,0.271457085828343,27.1457085828343,521,501
Muscle,SuSiE-mix,10,5,15,53,0.105788423153693,10.5788423153693,521,501
Muscle,SuSiE-mix,20,15,25,33,0.0658682634730539,6.58682634730539,521,501
Muscle,SuSiE-mix,30,25,35,25,0.0499001996007984,4.99001996007984,521,501
Muscle,SuSiE-mix,40,35,45,22,0.0439121756487026,4.39121756487026,521,501
Muscle,SuSiE-mix,50,45,55,11,0.0219560878243513,2.19560878243513,521,501
Muscle,SuSiE-mix,60,55,65,8,0.0159680638722555,1.59680638722555,521,501
Muscle,SuSiE-mix,70,65,75,5,0.00998003992015968,0.998003992015968,521,501
Muscle,SuSiE-mix,80,75,85,4,0.00798403193612774,0.798403193612774,521,501
Muscle,SuSiE-mix,90,85,95,5,0.00998003992015968,0.998003992015968,521,501
Muscle,SuSiE-mix,100,95,105,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,110,105,115,6,0.0119760479041916,1.19760479041916,521,501
Muscle,SuSiE-mix,120,115,125,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,130,125,135,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,140,135,145,4,0.00798403193612774,0.798403193612774,521,501
Muscle,SuSiE-mix,150,145,155,2,0.00399201596806387,0.399201596806387,521,501
Muscle,SuSiE-mix,160,155,165,1,0.00199600798403194,0.199600798403194,521,501
Muscle,SuSiE-mix,170,165,175,3,0.00598802395209581,0.598802395209581,521,501
Muscle,SuSiE-mix,180,175,185,5,0.00998003992015968,0.998003992015968,521,501
