tissue,model,distance_to_tss_kb,bin_lower_kb,bin_upper_kb,count,proportion,percentage,n_cs_total,n_cs_in_window
Esophagus,Weighted SuSiE-mix,-40,-45,-35,17,0.0384615384615385,3.84615384615385,463,442
Esophagus,Weighted SuSiE-mix,-30,-35,-25,20,0.0452488687782805,4.52488687782805,463,442
Esophagus,Weighted SuSiE-mix,-20,-25,-15,35,0.0791855203619909,7.9185520361991,463,442
Esophagus,Weighted SuSiE-mix,-10,-15,-5,52,0.117647058823529,11.7647058823529,463,442
Esophagus,Weighted SuSiE-mix,0,-5,5,107,0.242081447963801,24.2081447963801,463,442
Esophagus,Weighted SuSiE-mix,10,5,15,42,0.0950226244343891,9.50226244343891,463,442
Esophagus,Weighted SuSiE-mix,20,15,25,33,0.0746606334841629,7.46606334841629,463,442
Esophagus,Weighted SuSiE-mix,30,25,35,25,0.0565610859728507,5.65610859728507,463,442
Esophagus,Weighted SuSiE-mix,40,35,45,9,0.0203619909502262,2.03619909502262,463,442
Esophagus,Weighted SuSiE-mix,50,45,55,4,0.00904977375565611,0.904977375565611,463,442
Esophagus,Weighted SuSiE-mix,60,55,65,11,0.0248868778280543,2.48868778280543,463,442
Esophagus,Weighted SuSiE-mix,70,65,75,10,0.0226244343891403,2.26244343891403,463,442
Esophagus,Weighted SuSiE-mix,80,75,85,3,0.00678733031674208,0.678733031674208,463,442
Esophagus,Weighted SuSiE-mix,90,85,95,4,0.00904977375565611,0.904977375565611,463,442
Esophagus,Weighted SuSiE-mix,100,95,105,3,0.00678733031674208,0.678733031674208,463,442
Esophagus,Weighted SuSiE-mix,110,105,115,1,0.00226244343891403,0.226244343891403,463,442
Esophagus,Weighted SuSiE-mix,120,115,125,1,0.00226244343891403,0.226244343891403,463,442
Esophagus,Weighted SuSiE-mix,130,125,135,5,0.0113122171945701,1.13122171945701,463,442
Esophagus,Weighted SuSiE-mix,140,135,145,2,0.00452488687782806,0.452488687782805,463,442
Esophagus,Weighted SuSiE-mix,150,145,155,2,0.00452488687782806,0.452488687782805,463,442
Esophagus,Weighted SuSiE-mix,160,155,165,1,0.00226244343891403,0.226244343891403,463,442
Esophagus,Weighted SuSiE-mix,170,165,175,1,0.00226244343891403,0.226244343891403,463,442
Esophagus,Weighted SuSiE-mix,180,175,185,1,0.00226244343891403,0.226244343891403,463,442
Esophagus,Weighted SuSiE-mix,190,185,195,0,0,0,463,442
Esophagus,Weighted SuSiE-mix,200,195,205,3,0.00678733031674208,0.678733031674208,463,442
Heart,SuSiE,-200,-205,-195,0,0,0,365,348
Heart,SuSiE,-190,-195,-185,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,-180,-185,-175,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,-170,-175,-165,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,-160,-165,-155,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,-150,-155,-145,2,0.00574712643678161,0.574712643678161,365,348
Heart,SuSiE,-140,-145,-135,2,0.00574712643678161,0.574712643678161,365,348
Heart,SuSiE,-130,-135,-125,2,0.00574712643678161,0.574712643678161,365,348
Heart,SuSiE,-120,-125,-115,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,-110,-115,-105,0,0,0,365,348
Heart,SuSiE,-100,-105,-95,3,0.00862068965517241,0.862068965517241,365,348
Heart,SuSiE,-90,-95,-85,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,-80,-85,-75,5,0.014367816091954,1.4367816091954,365,348
Heart,SuSiE,-70,-75,-65,6,0.0172413793103448,1.72413793103448,365,348
Heart,SuSiE,-60,-65,-55,7,0.0201149425287356,2.01149425287356,365,348
Heart,SuSiE,-50,-55,-45,2,0.00574712643678161,0.574712643678161,365,348
Heart,SuSiE,-40,-45,-35,7,0.0201149425287356,2.01149425287356,365,348
Heart,SuSiE,-30,-35,-25,18,0.0517241379310345,5.17241379310345,365,348
Heart,SuSiE,-20,-25,-15,35,0.100574712643678,10.0574712643678,365,348
Heart,SuSiE,-10,-15,-5,38,0.109195402298851,10.9195402298851,365,348
Heart,SuSiE,0,-5,5,92,0.264367816091954,26.4367816091954,365,348
Heart,SuSiE,10,5,15,38,0.109195402298851,10.9195402298851,365,348
Heart,SuSiE,20,15,25,23,0.0660919540229885,6.60919540229885,365,348
Heart,SuSiE,30,25,35,12,0.0344827586206897,3.44827586206897,365,348
Heart,SuSiE,40,35,45,15,0.0431034482758621,4.31034482758621,365,348
Heart,SuSiE,50,45,55,7,0.0201149425287356,2.01149425287356,365,348
Heart,SuSiE,60,55,65,5,0.014367816091954,1.4367816091954,365,348
Heart,SuSiE,70,65,75,3,0.00862068965517241,0.862068965517241,365,348
Heart,SuSiE,80,75,85,2,0.00574712643678161,0.574712643678161,365,348
Heart,SuSiE,90,85,95,3,0.00862068965517241,0.862068965517241,365,348
Heart,SuSiE,100,95,105,3,0.00862068965517241,0.862068965517241,365,348
Heart,SuSiE,110,105,115,4,0.0114942528735632,1.14942528735632,365,348
Heart,SuSiE,120,115,125,2,0.00574712643678161,0.574712643678161,365,348
Heart,SuSiE,130,125,135,4,0.0114942528735632,1.14942528735632,365,348
Heart,SuSiE,140,135,145,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,150,145,155,1,0.0028735632183908,0.28735632183908,365,348
Heart,SuSiE,160,155,165,0,0,0,365,348
Heart,SuSiE,170,165,175,0,0,0,365,348
Heart,SuSiE,180,175,185,0,0,0,365,348
Heart,SuSiE,190,185,195,0,0,0,365,348
Heart,SuSiE,200,195,205,0,0,0,365,348
Heart,Weighted SuSiE-mix,-200,-205,-195,0,0,0,363,347
Heart,Weighted SuSiE-mix,-190,-195,-185,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,-180,-185,-175,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,-170,-175,-165,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,-160,-165,-155,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,-150,-155,-145,2,0.00576368876080692,0.576368876080692,363,347
Heart,Weighted SuSiE-mix,-140,-145,-135,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,-130,-135,-125,2,0.00576368876080692,0.576368876080692,363,347
Heart,Weighted SuSiE-mix,-120,-125,-115,2,0.00576368876080692,0.576368876080692,363,347
Heart,Weighted SuSiE-mix,-110,-115,-105,0,0,0,363,347
Heart,Weighted SuSiE-mix,-100,-105,-95,3,0.00864553314121038,0.864553314121037,363,347
Heart,Weighted SuSiE-mix,-90,-95,-85,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,-80,-85,-75,5,0.0144092219020173,1.44092219020173,363,347
Heart,Weighted SuSiE-mix,-70,-75,-65,6,0.0172910662824208,1.72910662824207,363,347
Heart,Weighted SuSiE-mix,-60,-65,-55,7,0.0201729106628242,2.01729106628242,363,347
Heart,Weighted SuSiE-mix,-50,-55,-45,2,0.00576368876080692,0.576368876080692,363,347
Heart,Weighted SuSiE-mix,-40,-45,-35,7,0.0201729106628242,2.01729106628242,363,347
Heart,Weighted SuSiE-mix,-30,-35,-25,18,0.0518731988472623,5.18731988472623,363,347
Heart,Weighted SuSiE-mix,-20,-25,-15,35,0.100864553314121,10.0864553314121,363,347
Heart,Weighted SuSiE-mix,-10,-15,-5,40,0.115273775216138,11.5273775216138,363,347
Heart,Weighted SuSiE-mix,0,-5,5,90,0.259365994236311,25.9365994236311,363,347
Heart,Weighted SuSiE-mix,10,5,15,36,0.103746397694525,10.3746397694525,363,347
Heart,Weighted SuSiE-mix,20,15,25,26,0.0749279538904899,7.49279538904899,363,347
Heart,Weighted SuSiE-mix,30,25,35,12,0.0345821325648415,3.45821325648415,363,347
Heart,Weighted SuSiE-mix,40,35,45,13,0.037463976945245,3.7463976945245,363,347
Heart,Weighted SuSiE-mix,50,45,55,7,0.0201729106628242,2.01729106628242,363,347
Heart,Weighted SuSiE-mix,60,55,65,5,0.0144092219020173,1.44092219020173,363,347
Heart,Weighted SuSiE-mix,70,65,75,3,0.00864553314121038,0.864553314121037,363,347
Heart,Weighted SuSiE-mix,80,75,85,3,0.00864553314121038,0.864553314121037,363,347
Heart,Weighted SuSiE-mix,90,85,95,2,0.00576368876080692,0.576368876080692,363,347
Heart,Weighted SuSiE-mix,100,95,105,3,0.00864553314121038,0.864553314121037,363,347
Heart,Weighted SuSiE-mix,110,105,115,4,0.0115273775216138,1.15273775216138,363,347
Heart,Weighted SuSiE-mix,120,115,125,2,0.00576368876080692,0.576368876080692,363,347
Heart,Weighted SuSiE-mix,130,125,135,4,0.0115273775216138,1.15273775216138,363,347
Heart,Weighted SuSiE-mix,140,135,145,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,150,145,155,1,0.00288184438040346,0.288184438040346,363,347
Heart,Weighted SuSiE-mix,160,155,165,0,0,0,363,347
Heart,Weighted SuSiE-mix,170,165,175,0,0,0,363,347
Heart,Weighted SuSiE-mix,180,175,185,0,0,0,363,347
Heart,Weighted SuSiE-mix,190,185,195,0,0,0,363,347
Heart,Weighted SuSiE-mix,200,195,205,0,0,0,363,347
Kidney,SuSiE,-200,-205,-195,2,0.0714285714285714,7.14285714285714,32,28
Kidney,SuSiE,-190,-195,-185,0,0,0,32,28
Kidney,SuSiE,-180,-185,-175,0,0,0,32,28
Kidney,SuSiE,-170,-175,-165,0,0,0,32,28
Kidney,SuSiE,-160,-165,-155,0,0,0,32,28
Kidney,SuSiE,-150,-155,-145,0,0,0,32,28
Kidney,SuSiE,-140,-145,-135,0,0,0,32,28
Kidney,SuSiE,-130,-135,-125,0,0,0,32,28
Kidney,SuSiE,-120,-125,-115,0,0,0,32,28
Kidney,SuSiE,-110,-115,-105,1,0.0357142857142857,3.57142857142857,32,28
Kidney,SuSiE,-100,-105,-95,0,0,0,32,28
Kidney,SuSiE,-90,-95,-85,0,0,0,32,28
Kidney,SuSiE,-80,-85,-75,0,0,0,32,28
Kidney,SuSiE,-70,-75,-65,0,0,0,32,28
Kidney,SuSiE,-60,-65,-55,1,0.0357142857142857,3.57142857142857,32,28
Kidney,SuSiE,-50,-55,-45,0,0,0,32,28
Kidney,SuSiE,-40,-45,-35,0,0,0,32,28
Kidney,SuSiE,-30,-35,-25,5,0.178571428571429,17.8571428571429,32,28
Kidney,SuSiE,-20,-25,-15,3,0.107142857142857,10.7142857142857,32,28
Kidney,SuSiE,-10,-15,-5,5,0.178571428571429,17.8571428571429,32,28
Kidney,SuSiE,0,-5,5,4,0.142857142857143,14.2857142857143,32,28
Kidney,SuSiE,10,5,15,1,0.0357142857142857,3.57142857142857,32,28
Kidney,SuSiE,20,15,25,3,0.107142857142857,10.7142857142857,32,28
Kidney,SuSiE,30,25,35,0,0,0,32,28
Kidney,SuSiE,40,35,45,1,0.0357142857142857,3.57142857142857,32,28
Kidney,SuSiE,50,45,55,2,0.0714285714285714,7.14285714285714,32,28
Kidney,SuSiE,60,55,65,0,0,0,32,28
Kidney,SuSiE,70,65,75,0,0,0,32,28
Kidney,SuSiE,80,75,85,0,0,0,32,28
Kidney,SuSiE,90,85,95,0,0,0,32,28
Kidney,SuSiE,100,95,105,0,0,0,32,28
Kidney,SuSiE,110,105,115,0,0,0,32,28
Kidney,SuSiE,120,115,125,0,0,0,32,28
Kidney,SuSiE,130,125,135,0,0,0,32,28
Kidney,SuSiE,140,135,145,0,0,0,32,28
Kidney,SuSiE,150,145,155,0,0,0,32,28
Kidney,SuSiE,160,155,165,0,0,0,32,28
Kidney,SuSiE,170,165,175,0,0,0,32,28
Kidney,SuSiE,180,175,185,0,0,0,32,28
Kidney,SuSiE,190,185,195,0,0,0,32,28
Kidney,SuSiE,200,195,205,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-200,-205,-195,2,0.0714285714285714,7.14285714285714,32,28
Kidney,Weighted SuSiE-mix,-190,-195,-185,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-180,-185,-175,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-170,-175,-165,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-160,-165,-155,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-150,-155,-145,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-140,-145,-135,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-130,-135,-125,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-120,-125,-115,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-110,-115,-105,1,0.0357142857142857,3.57142857142857,32,28
Kidney,Weighted SuSiE-mix,-100,-105,-95,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-90,-95,-85,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-80,-85,-75,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-70,-75,-65,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-60,-65,-55,1,0.0357142857142857,3.57142857142857,32,28
Kidney,Weighted SuSiE-mix,-50,-55,-45,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-40,-45,-35,0,0,0,32,28
Kidney,Weighted SuSiE-mix,-30,-35,-25,5,0.178571428571429,17.8571428571429,32,28
Kidney,Weighted SuSiE-mix,-20,-25,-15,3,0.107142857142857,10.7142857142857,32,28
Kidney,Weighted SuSiE-mix,-10,-15,-5,5,0.178571428571429,17.8571428571429,32,28
Kidney,Weighted SuSiE-mix,0,-5,5,4,0.142857142857143,14.2857142857143,32,28
Kidney,Weighted SuSiE-mix,10,5,15,1,0.0357142857142857,3.57142857142857,32,28
Kidney,Weighted SuSiE-mix,20,15,25,3,0.107142857142857,10.7142857142857,32,28
Kidney,Weighted SuSiE-mix,30,25,35,0,0,0,32,28
Kidney,Weighted SuSiE-mix,40,35,45,1,0.0357142857142857,3.57142857142857,32,28
Kidney,Weighted SuSiE-mix,50,45,55,2,0.0714285714285714,7.14285714285714,32,28
Kidney,Weighted SuSiE-mix,60,55,65,0,0,0,32,28
Kidney,Weighted SuSiE-mix,70,65,75,0,0,0,32,28
Kidney,Weighted SuSiE-mix,80,75,85,0,0,0,32,28
Kidney,Weighted SuSiE-mix,90,85,95,0,0,0,32,28
Kidney,Weighted SuSiE-mix,100,95,105,0,0,0,32,28
Kidney,Weighted SuSiE-mix,110,105,115,0,0,0,32,28
Kidney,Weighted SuSiE-mix,120,115,125,0,0,0,32,28
Kidney,Weighted SuSiE-mix,130,125,135,0,0,0,32,28
Kidney,Weighted SuSiE-mix,140,135,145,0,0,0,32,28
Kidney,Weighted SuSiE-mix,150,145,155,0,0,0,32,28
Kidney,Weighted SuSiE-mix,160,155,165,0,0,0,32,28
Kidney,Weighted SuSiE-mix,170,165,175,0,0,0,32,28
Kidney,Weighted SuSiE-mix,180,175,185,0,0,0,32,28
Kidney,Weighted SuSiE-mix,190,185,195,0,0,0,32,28
Kidney,Weighted SuSiE-mix,200,195,205,0,0,0,32,28
Liver,SuSiE,-200,-205,-195,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,-190,-195,-185,0,0,0,233,224
Liver,SuSiE,-180,-185,-175,0,0,0,233,224
Liver,SuSiE,-170,-175,-165,0,0,0,233,224
Liver,SuSiE,-160,-165,-155,0,0,0,233,224
Liver,SuSiE,-150,-155,-145,0,0,0,233,224
Liver,SuSiE,-140,-145,-135,0,0,0,233,224
Liver,SuSiE,-130,-135,-125,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,-120,-125,-115,2,0.00892857142857143,0.892857142857143,233,224
Liver,SuSiE,-110,-115,-105,0,0,0,233,224
Liver,SuSiE,-100,-105,-95,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,-90,-95,-85,6,0.0267857142857143,2.67857142857143,233,224
Liver,SuSiE,-80,-85,-75,5,0.0223214285714286,2.23214285714286,233,224
Liver,SuSiE,-70,-75,-65,6,0.0267857142857143,2.67857142857143,233,224
Liver,SuSiE,-60,-65,-55,4,0.0178571428571429,1.78571428571429,233,224
Liver,SuSiE,-50,-55,-45,5,0.0223214285714286,2.23214285714286,233,224
Liver,SuSiE,-40,-45,-35,6,0.0267857142857143,2.67857142857143,233,224
Liver,SuSiE,-30,-35,-25,11,0.0491071428571429,4.91071428571429,233,224
Liver,SuSiE,-20,-25,-15,12,0.0535714285714286,5.35714285714286,233,224
Liver,SuSiE,-10,-15,-5,27,0.120535714285714,12.0535714285714,233,224
Liver,SuSiE,0,-5,5,47,0.209821428571429,20.9821428571429,233,224
Liver,SuSiE,10,5,15,33,0.147321428571429,14.7321428571429,233,224
Liver,SuSiE,20,15,25,10,0.0446428571428571,4.46428571428571,233,224
Liver,SuSiE,30,25,35,12,0.0535714285714286,5.35714285714286,233,224
Liver,SuSiE,40,35,45,6,0.0267857142857143,2.67857142857143,233,224
Liver,SuSiE,50,45,55,7,0.03125,3.125,233,224
Liver,SuSiE,60,55,65,3,0.0133928571428571,1.33928571428571,233,224
Liver,SuSiE,70,65,75,3,0.0133928571428571,1.33928571428571,233,224
Liver,SuSiE,80,75,85,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,90,85,95,2,0.00892857142857143,0.892857142857143,233,224
Liver,SuSiE,100,95,105,2,0.00892857142857143,0.892857142857143,233,224
Liver,SuSiE,110,105,115,3,0.0133928571428571,1.33928571428571,233,224
Liver,SuSiE,120,115,125,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,130,125,135,3,0.0133928571428571,1.33928571428571,233,224
Liver,SuSiE,140,135,145,2,0.00892857142857143,0.892857142857143,233,224
Liver,SuSiE,150,145,155,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,160,155,165,0,0,0,233,224
Liver,SuSiE,170,165,175,1,0.00446428571428571,0.446428571428571,233,224
Liver,SuSiE,180,175,185,0,0,0,233,224
Liver,SuSiE,190,185,195,0,0,0,233,224
Liver,SuSiE,200,195,205,0,0,0,233,224
Liver,Weighted SuSiE-mix,-200,-205,-195,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,-190,-195,-185,0,0,0,232,223
Liver,Weighted SuSiE-mix,-180,-185,-175,0,0,0,232,223
Liver,Weighted SuSiE-mix,-170,-175,-165,0,0,0,232,223
Liver,Weighted SuSiE-mix,-160,-165,-155,0,0,0,232,223
Liver,Weighted SuSiE-mix,-150,-155,-145,0,0,0,232,223
Liver,Weighted SuSiE-mix,-140,-145,-135,0,0,0,232,223
Liver,Weighted SuSiE-mix,-130,-135,-125,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,-120,-125,-115,2,0.00896860986547085,0.896860986547085,232,223
Liver,Weighted SuSiE-mix,-110,-115,-105,0,0,0,232,223
Liver,Weighted SuSiE-mix,-100,-105,-95,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,-90,-95,-85,6,0.0269058295964126,2.69058295964126,232,223
Liver,Weighted SuSiE-mix,-80,-85,-75,5,0.0224215246636771,2.24215246636771,232,223
Liver,Weighted SuSiE-mix,-70,-75,-65,5,0.0224215246636771,2.24215246636771,232,223
Liver,Weighted SuSiE-mix,-60,-65,-55,4,0.0179372197309417,1.79372197309417,232,223
Liver,Weighted SuSiE-mix,-50,-55,-45,5,0.0224215246636771,2.24215246636771,232,223
Liver,Weighted SuSiE-mix,-40,-45,-35,6,0.0269058295964126,2.69058295964126,232,223
Liver,Weighted SuSiE-mix,-30,-35,-25,11,0.0493273542600897,4.93273542600897,232,223
Liver,Weighted SuSiE-mix,-20,-25,-15,12,0.0538116591928251,5.38116591928251,232,223
Liver,Weighted SuSiE-mix,-10,-15,-5,27,0.121076233183857,12.1076233183857,232,223
Liver,Weighted SuSiE-mix,0,-5,5,49,0.219730941704036,21.9730941704036,232,223
Liver,Weighted SuSiE-mix,10,5,15,32,0.143497757847534,14.3497757847534,232,223
Liver,Weighted SuSiE-mix,20,15,25,10,0.0448430493273543,4.48430493273543,232,223
Liver,Weighted SuSiE-mix,30,25,35,12,0.0538116591928251,5.38116591928251,232,223
Liver,Weighted SuSiE-mix,40,35,45,6,0.0269058295964126,2.69058295964126,232,223
Liver,Weighted SuSiE-mix,50,45,55,6,0.0269058295964126,2.69058295964126,232,223
Liver,Weighted SuSiE-mix,60,55,65,3,0.0134529147982063,1.34529147982063,232,223
Liver,Weighted SuSiE-mix,70,65,75,3,0.0134529147982063,1.34529147982063,232,223
Liver,Weighted SuSiE-mix,80,75,85,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,90,85,95,2,0.00896860986547085,0.896860986547085,232,223
Liver,Weighted SuSiE-mix,100,95,105,2,0.00896860986547085,0.896860986547085,232,223
Liver,Weighted SuSiE-mix,110,105,115,3,0.0134529147982063,1.34529147982063,232,223
Liver,Weighted SuSiE-mix,120,115,125,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,130,125,135,3,0.0134529147982063,1.34529147982063,232,223
Liver,Weighted SuSiE-mix,140,135,145,2,0.00896860986547085,0.896860986547085,232,223
Liver,Weighted SuSiE-mix,150,145,155,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,160,155,165,0,0,0,232,223
Liver,Weighted SuSiE-mix,170,165,175,1,0.00448430493273543,0.448430493273543,232,223
Liver,Weighted SuSiE-mix,180,175,185,0,0,0,232,223
Liver,Weighted SuSiE-mix,190,185,195,0,0,0,232,223
Liver,Weighted SuSiE-mix,200,195,205,0,0,0,232,223
Lung,SuSiE,-200,-205,-195,1,0.00178571428571429,0.178571428571429,589,560
Lung,SuSiE,-190,-195,-185,1,0.00178571428571429,0.178571428571429,589,560
Lung,SuSiE,-180,-185,-175,0,0,0,589,560
Lung,SuSiE,-170,-175,-165,4,0.00714285714285714,0.714285714285714,589,560
Lung,SuSiE,-160,-165,-155,1,0.00178571428571429,0.178571428571429,589,560
Lung,SuSiE,-150,-155,-145,0,0,0,589,560
Lung,SuSiE,-140,-145,-135,4,0.00714285714285714,0.714285714285714,589,560
Lung,SuSiE,-130,-135,-125,5,0.00892857142857143,0.892857142857143,589,560
Lung,SuSiE,-120,-125,-115,3,0.00535714285714286,0.535714285714286,589,560
Lung,SuSiE,-110,-115,-105,4,0.00714285714285714,0.714285714285714,589,560
Lung,SuSiE,-100,-105,-95,7,0.0125,1.25,589,560
Lung,SuSiE,-90,-95,-85,4,0.00714285714285714,0.714285714285714,589,560
Lung,SuSiE,-80,-85,-75,8,0.0142857142857143,1.42857142857143,589,560
Lung,SuSiE,-70,-75,-65,8,0.0142857142857143,1.42857142857143,589,560
Lung,SuSiE,-60,-65,-55,6,0.0107142857142857,1.07142857142857,589,560
Lung,SuSiE,-50,-55,-45,10,0.0178571428571429,1.78571428571429,589,560
Lung,SuSiE,-40,-45,-35,17,0.0303571428571429,3.03571428571429,589,560
Lung,SuSiE,-30,-35,-25,24,0.0428571428571429,4.28571428571429,589,560
Lung,SuSiE,-20,-25,-15,40,0.0714285714285714,7.14285714285714,589,560
Lung,SuSiE,-10,-15,-5,61,0.108928571428571,10.8928571428571,589,560
Lung,SuSiE,0,-5,5,149,0.266071428571429,26.6071428571429,589,560
Lung,SuSiE,10,5,15,64,0.114285714285714,11.4285714285714,589,560
Lung,SuSiE,20,15,25,41,0.0732142857142857,7.32142857142857,589,560
Lung,SuSiE,30,25,35,23,0.0410714285714286,4.10714285714286,589,560
Lung,SuSiE,40,35,45,20,0.0357142857142857,3.57142857142857,589,560
Lung,SuSiE,50,45,55,8,0.0142857142857143,1.42857142857143,589,560
Lung,SuSiE,60,55,65,4,0.00714285714285714,0.714285714285714,589,560
Lung,SuSiE,70,65,75,8,0.0142857142857143,1.42857142857143,589,560
Lung,SuSiE,80,75,85,7,0.0125,1.25,589,560
Lung,SuSiE,90,85,95,7,0.0125,1.25,589,560
Lung,SuSiE,100,95,105,5,0.00892857142857143,0.892857142857143,589,560
Lung,SuSiE,110,105,115,6,0.0107142857142857,1.07142857142857,589,560
Lung,SuSiE,120,115,125,0,0,0,589,560
Lung,SuSiE,130,125,135,1,0.00178571428571429,0.178571428571429,589,560
Lung,SuSiE,140,135,145,2,0.00357142857142857,0.357142857142857,589,560
Lung,SuSiE,150,145,155,2,0.00357142857142857,0.357142857142857,589,560
Lung,SuSiE,160,155,165,0,0,0,589,560
Lung,SuSiE,170,165,175,0,0,0,589,560
Lung,SuSiE,180,175,185,2,0.00357142857142857,0.357142857142857,589,560
Lung,SuSiE,190,185,195,1,0.00178571428571429,0.178571428571429,589,560
Lung,SuSiE,200,195,205,2,0.00357142857142857,0.357142857142857,589,560
Lung,Weighted SuSiE-mix,-200,-205,-195,1,0.00178890876565295,0.178890876565295,588,559
Lung,Weighted SuSiE-mix,-190,-195,-185,1,0.00178890876565295,0.178890876565295,588,559
Lung,Weighted SuSiE-mix,-180,-185,-175,0,0,0,588,559
Lung,Weighted SuSiE-mix,-170,-175,-165,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,-160,-165,-155,1,0.00178890876565295,0.178890876565295,588,559
Lung,Weighted SuSiE-mix,-150,-155,-145,0,0,0,588,559
Lung,Weighted SuSiE-mix,-140,-145,-135,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,-130,-135,-125,5,0.00894454382826476,0.894454382826476,588,559
Lung,Weighted SuSiE-mix,-120,-125,-115,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,-110,-115,-105,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,-100,-105,-95,5,0.00894454382826476,0.894454382826476,588,559
Lung,Weighted SuSiE-mix,-90,-95,-85,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,-80,-85,-75,8,0.0143112701252236,1.43112701252236,588,559
Lung,Weighted SuSiE-mix,-70,-75,-65,7,0.0125223613595707,1.25223613595707,588,559
Lung,Weighted SuSiE-mix,-60,-65,-55,6,0.0107334525939177,1.07334525939177,588,559
Lung,Weighted SuSiE-mix,-50,-55,-45,10,0.0178890876565295,1.78890876565295,588,559
Lung,Weighted SuSiE-mix,-40,-45,-35,18,0.0322003577817531,3.22003577817531,588,559
Lung,Weighted SuSiE-mix,-30,-35,-25,23,0.0411449016100179,4.11449016100179,588,559
Lung,Weighted SuSiE-mix,-20,-25,-15,40,0.0715563506261181,7.15563506261181,588,559
Lung,Weighted SuSiE-mix,-10,-15,-5,61,0.10912343470483,10.912343470483,588,559
Lung,Weighted SuSiE-mix,0,-5,5,150,0.268336314847943,26.8336314847943,588,559
Lung,Weighted SuSiE-mix,10,5,15,65,0.116279069767442,11.6279069767442,588,559
Lung,Weighted SuSiE-mix,20,15,25,40,0.0715563506261181,7.15563506261181,588,559
Lung,Weighted SuSiE-mix,30,25,35,24,0.0429338103756708,4.29338103756708,588,559
Lung,Weighted SuSiE-mix,40,35,45,19,0.0339892665474061,3.39892665474061,588,559
Lung,Weighted SuSiE-mix,50,45,55,10,0.0178890876565295,1.78890876565295,588,559
Lung,Weighted SuSiE-mix,60,55,65,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,70,65,75,8,0.0143112701252236,1.43112701252236,588,559
Lung,Weighted SuSiE-mix,80,75,85,7,0.0125223613595707,1.25223613595707,588,559
Lung,Weighted SuSiE-mix,90,85,95,7,0.0125223613595707,1.25223613595707,588,559
Lung,Weighted SuSiE-mix,100,95,105,4,0.00715563506261181,0.715563506261181,588,559
Lung,Weighted SuSiE-mix,110,105,115,6,0.0107334525939177,1.07334525939177,588,559
Lung,Weighted SuSiE-mix,120,115,125,0,0,0,588,559
